Drug,Review,Score,Likes
Dexmethylphenidate,"<b>Focalin (dexmethylphenidate):</b>			 My son(11) was put on 10mg of Focalin for ADHD.  We have been trying different meds to treat his ADHD without making his anxiety/trichotillomania worse.  This med by far was the worse!  It did seem to help at school for focus, but he had extreme rage issues.  It got so bad that we called the police to find out what our options were if he were to actually hurt us or his little sister.  He never hurt us, but did break a window, the screen door, and throw objects.  Needless to say, we stopped the meds and thankfully we have our sweet son back (although he can't focus and is annoying to other kids in his class).  Please beware of mood changes with this drug.",0,43
Dexmethylphenidate,"<b>Focalin XR (dexmethylphenidate):</b>			 Hi! I am 18 years old . I was diagnosed with ADHD just a couple months after starting kindergarten. I was having trouble paying attention, got in trouble everyday; seeing the principal was 2-3 times every 2 weeks was normal. I started taking focalin at 5. My grades improved, my conduct improved, and I could focus. I took it  every weekday I was in school. It killed my appetite, I became dehydrated a lot and I didn't get all the nutrients I needed to Grow properly ( 16, 124lbs).  I stopped taking in 7th grade at my discretion and my grades dropped instantly, my conduct went back. 11th- I started back and instantly my grades improved. Only drawback is I have to force myself to eat.",0,40
Dexmethylphenidate,"<b>Focalin XR (dexmethylphenidate):</b>			 My son takes Focalin XR for his adhd. I like the medicine but my only complaint is a side effect that is not listed anywhere when I research Focalin. The side effect my son experiences is digging in the ear or the sensation of something in his ear that he needs to get out. The higher the dosage the worse the digging is. I have talked to the doctors, had his ears checked and put on allergey medicines, he still digs in his ears. He does really well with the medicine in school and activities out side of school. I have not seen any other side effect for this medication.",0,15
Dexmethylphenidate,"<b>Focalin (dexmethylphenidate):</b>			 I waited a couple of months before I wrote a review because I wanted to make sure it worked. My son, 7yrs old, has been on focal for 3 months. He is doing wonders with it. It helps him stay grounded to get all his daily tasks done and his concentration in school has been awarded by teachers and peers. The only issue is loss of appetite which in turned made him loose 13 pounds in 3 months. With the help of his pediatrician and the staff at the school were on top of him now with a high protein diet and snacks throughout the day.",0,57
Dexmethylphenidate,"<b>Focalin (dexmethylphenidate):</b>			 I am 20 years old and I've been taking focalin for a year now. I have been on every ADHD medication under the sun since I was in second grade and this is the only  medication that helped me get on track right away. The only adverse side effects I experience are a faster heart rate (most ADHD meds do that) and trouble sleeping. If you are having trouble sleeping on this drug here's what you do and here's what I did: prior to now, I was taking my medication at 11am or 10am. Often I would spend nights awake and panicky just begging for sleep to come. This is a simple fix. Just wake yourself up at like 6am every day to take it and you shouldn't have any problem sleeping. That's what I did and I sleep very soundly.",0,56
Dexmethylphenidate,<b>Focalin (dexmethylphenidate):</b>			 My son was so hyper that he couldn't even sit still to eat.  I would like to respond to the person who questioned her thin 6 year old being put on this medicine.  My son was actually able to put on some weight as he was able to focus and finish his meals.  Within a year he was at a normal weight for his height.  My son's doctor was able to explain that people with ADD or ADHD do not abuse this drug because it has the opposite affect on them than people without the disorder.,0,39
Dexmethylphenidate,<b>Focalin (dexmethylphenidate):</b>			 Best thing out there for my son that is now 10 years old. We have tried several others medicine with no help. Thank God for focal in he is a new boy!,0,38
Dexmethylphenidate,"<b>Focalin (dexmethylphenidate):</b>			 . I'm currently 15 yrs old and and this is the second add/adhd meds I've been on. In highschool I feel that it's very important to succeed. Due to me going untreated for my entire childhood, I dropped out. I'm back in school now and it's been 2 years. If it gets to the point where you want to drop out I suggest add medication. But if you have a 3-10 year old I highly don't suggest it. When my brother was 4-7/8 he was on it. He would always try to kill me and my mother. He would hurt animals and kids at school. He was quiet and had no emotion or expression. Tried to kill himself many times. To this day he is now 18 and 5'8 when he is supposed to be over 6ft because our genes. Highly do not recommend unless this is the last resort for a child",0,25
Dexmethylphenidate,<b>Focalin XR (dexmethylphenidate):</b>			 My son has been on this for 8 years and it is a huge help. Takes 1st thing in morning and lasts all day. No problem eating dinner and has kept a healthy weight. With the coupon we pay zero out of pocket....,0,27
Dexmethylphenidate,"<b>Focalin (dexmethylphenidate):</b>			 Im 17 years old and I've taken Focalin Xr 30mg for most of my life and as much as it helps in school i would not recommend taking this at all, like most people with adhd I am pretty good socially and when I'm on focalin i become very pannicky, you cant eat and for me i feel like pukigg if i try to eat, my body becomes achy and my mouth gets really dry and mucusy, sleeping is a nightmare, I have tried to make this work, even took it every single day to build up a tolerance, but its always the same thing. Sure, i managed to sit down and get my work done but when the work is done and school done for the day you feel strange, like not in your own skin. A tutor is the best thing that has happened to me along with b12 vitamins.",0,33
