Drug,Review,Score,Likes
Clonazepam,OMG. I was prescribed Klonopin 2mgs three times a day for almost 15 YEARS. I wanted to get off in 2019 so asked Dr to begin tapering down. In 9/2019 I was @ 1 milligram a day - went cold turkey. HOLY MOLY!!  Welcome to the worst time in my life for almost an entire month! In bed entire time - Shaking/Sweating/Convulsing/Etc... Thought I would surely be the end of me one particular day when blood pressure went to the stratosphere and pulse was 180 ALL DAY! Think about your heart beating almost 200 beats per minute from 4AM to 11PM. Was going to call 911 but was so delirious couldn't! This is hands down NOT a drug to take for a long period of time YET not one Dr ever said a word to me!,1,22
Clonazepam,I took clonazepam one an hour ago so hoping it'll knock me out. I can't even sleep now. So I guess they're not for me.,4,6
Clonazepam,"This medication has worked WONDERS for me. I have extremely bad anxiety and had no relief for months on end. Was convinced I was going crazy and in a frantic state of mind constantly. Not sleeping well, not eating well, panicking, overwhelming and intrusive thoughts at a high. As soon as I got over my fear of taking medication and actually swallowed my first dose I found the next morning to feel a huge sense of relief from the anxiety. I was not as paranoid and socially anxious, which Ive never experienced even on good days. The benefits of this medication are incredible.    I will say that becoming addicted to this seems to be a very reasonable statement. I dont know how long Ill be on it but my tolerance has quickly risen and Im taking more and more for the same relief. Itll be a month on it now but this is the ONLY thing that has worked for me. For desperate situations like my own this medication is a lifesaver.",10,34
Clonazepam,"I frequently experiences those patterns of thought and emotion that psychiatrists call social anxiety, generalized anxiety and depression. Got prescribed clonazepam a few years ago when my anxiety was through the roof. I take 1/2 to 1 tablet of the lowest dose on days when I'm so anxious I feel like vomiting or when I'm trapped in a social situation I can't escape and have a sobbing breakdown that I just can't get under control. In most cases, within a half-hour or so of taking the pill my nausea eases off and/or I can finally stop crying and stay dry-eyed for several hours straight. The only side effect I've noticed is moderate physical tiredness that lasts several hours.",5,8
Clonazepam,After a rough spot as we all have in life I saw a psychiatrist. He prescribed me 2mgs clonazepam daily. It was one in the morning and two at night. I cant take at work as I work in surgery. So I took them at night and feel the effects mildly all the next day. Ive always had insomnia and it has helped with both anxiety and sleep but now I am trapped and it is so difficult to get off.  My doctor never even as much mentioned this   Good luck to all of you when and if you decide to get off this stuff because you will always need more as tolerance is constantly an issue.  This drug is great short term not long term.  Doctors are mostly clueless as to what exactly a person suffers getting off these and other meds.,4,17
Clonazepam,"I seem to be one of the few people that does not get any benefit from clonazepam. I have treatment resistant OCD, depression, anxiety, and panic disorder. I thought I'd try this med to deal with the constant anxiety OCD causes me. I figured I'd take it just once or twice a week to avoid dependence. I tried 0.5mg which did virtually nothing, so the next time I tried 1mg which maybe helped the tiniest bit for a few hours, but it made me exhausted and I fell asleep sitting up. Also with both doses, after those first few hours, my OCD got WORSE for several days, which made my depression worse too. This is the 9th med I've failed, not sure what's next. Ps. All benzos contain lactose, keep in mind if you are intolerant.",2,3
Clonazepam,"Once my doctor prescribed this medication clonazepam  with .25 mg and I felt relieved. Then I thought of increasing to get its full benefits (.25 to .50 then .50 to 1mg then 1mg x2 and finally 1mg x3).  The more I increased the more I felt relaxed, focused and smart. So, I was on 3mg per day. Finally, when I ended up with 3mg I started having the side effects like sleepiness (more like sedation), forgetfulness, decreased sexual urge, confusion, increased depression etc. I tried a lot to quit from it and my anxiety comeback more severely and had a fainting sensation. I had to be admitted in hospital to withdraw fully from it. Now, I am fully withdrawn from it but my anxiety in has increased than usual with disorganised thinking and speaking, slight forgetfulness. This is an occasional or short term drug which is given during the initial period of any drugs. Using this for long term period creates high dependency for this drug and you will no longer be the same person with it!",0,12
Clonazepam,"I have suffered with anxiety, depression, and panic disorder my whole life. I was prescribed this clonazepam med a few years ago and am now taking about 3mg a day and its a lifesaver. Im a night shift nurse for a few more months so it not only helps my anxiety but also my circadian rhythm problems. Scared to go off if I become pregnant though (Im a 25 year old woman and heard withdrawals are pretty bad)",10,11
Clonazepam,"I have been taking Clonazepam 0.5mg for about 10 years now. When my initial anxiety emerged my doctor put me on Paxil. With Paxil I was not myself and the side effects were horrible. Just this month I had to take mental health leave from work due to being overwhelmed, never had to do this before. Doctor tried putting me on Cymbalta and the side effects trying to get I. This drug were horrific, like a nightmare. I dont know why doctors dont listen. Clonazepam work 100% for me. They talk about addictive ness of Clonazepam, but they never talk about the horrific side effects of anti depressants going on and coming off those meds. I use to have panic attacks and anxiety even when on anti depressants, but once I was prescribed Clonazepam have not had a panic attack in 8 years.",10,41
Clonazepam,"Doctors have made me try every SNRI, SSRI out there. My symptoms worsen. I have been hospitalized with serotonin syndrome taking these medications. A doctor did not look over my current drugs and prescribed me amitriptyline for foot neuropathy. Within two weeks I was in the ER. They gave me more clonazepam with ativan  and fixed me right up. Much of my anxiety stems from being disabled by two back surgeries and spinal stenosis. This medicine saved my life. I was given valium before clonazapam.",10,21
Clonazepam,"I have suffered for most of my life with bad anxiety and panic attacks. I believe it is the cause of my high blood pressure. I have been on this for almost two years. I am prescribed to take 1 mg 3 times a day but only take 1 and half a day.... I am going to slowly try and get off of these. I dont notice any side effects.  I do believe I am addicted to them.  I take them daily.  I want to start taking only when I need them. But after suffering for so many years with chronic anxiety and panic attacks. I take everyday.  I never want to feel anxiety or have another panic attack again on my life.  But I dont want to be on a pill everyday either. This pill has saved my life, but its time to cut back and start feeling things I dont want to feel again.  Im praying I wont feel the anxiety anymore? But I know I will. I hate anxiety and I feel so bad for everyone that suffers from it!",7,25
