Drug,Review,Score,Likes
Quetiapine,"<b>Seroquel (quetiapine):</b>			 Wow this medication.. it may have knocked me out many times (put me to sleep).. Hell it may have had made me sleepy 24/7, I would sleep sometimes 18 hours a day I spent a lot of time recovering with this medication.. sleeping. But I can't complain because well.. I have my life back. And I thank all those people who put their time and effort in producing this medication because without them, who knows where I'd be.. right now I'm back in college off of this medication but still on abilify. This drug may not be the cure to schizophrenia.. but it does wonders.",0,14
Quetiapine,Sometimes I feel a bit paralysed  from this. But it works like its supposed to do.,10,3
Quetiapine,"<b>Seroquel (quetiapine):</b>			 Out of all the anti-psychotics I have taken, Seroquel makes me feel the most normal! I was on put on Geodon originally in 2012 when I had my first psychotic break.  The Geodon made me gain 60 lb eventually caused insomnia, binge eating, and heavy drinking. Drugs like Fanapt and Lutuda made me more depressed/mind rush.  I was put on Seroquel in 2015. My binge eating disorder continued, and I gained 40 lbs that year :/. It made me feel a million times better than Geodon though. I was able to stop popping Xanax and klonopin everyday. I eventually stopped binge eating in October, 2016 and lost the 40lbs. Currently I take 600mg of seroquel and 100mg of Zoloft, and .5 mg of Xanax at night as needed to quiet my thoughts.",0,22
Quetiapine,"<b>Seroquel (quetiapine):</b>			 I take 300mg. It's been 5 years. I was on higher doses, once up to 900 mg. My delusions never went away, but I can control my thoughts better. I think of something delusional, but I don't follow the train of thought. Since I started a serious relationship 2 years ago, I have been working on my anger and paranoia that he would hurt me. It's harder to control my emotions. Right now, I have a outrageous story in my head about him, but after reading the posts on this website, I know these feelings aren't new. I've felt them with my own family. I'm going to a National Alliance of Mental health Illness (NAMI) meeting soon to get support about how lonely it can feel to be exhausted. I pray in the morning to help my negative feelings and meditate at night to be present.",0,23
Quetiapine,"<b>Seroquel (quetiapine):</b>			 This medication was given to me free at my first visit to my psychiatrist. He assured me that he hasn't heard of any adverse side effects. Well this stuff put my entire body into extreme shock. I did not drink alcohol, I don't do drugs, don't smoke, and took proper dosage as prescribed. I was rushed to the hospital on this stuff, first dose. It was like my entire body on the inside was constantly being shocked with electricity and outside I literally could not move or even sit up. My body was shaking and felt freezing and had the feeling of being bruised. Took about 6 to 8 hours to wear off. Did not take again.",0,22
Quetiapine,"<b>Seroquel (quetiapine):</b>			 Definitely calmed me down during the first-time onset of schizophrenia. However it makes me very sleepy, sometimes I sleep 14 hours a day - and when I wake up I feel like I want to sleep even more. Also resulted in a lot of weight gain. Eventually had to stop taking it because of how tired I always was.",0,16
Quetiapine,<b>Seroquel (quetiapine):</b>			 The drug made me gain weight and become depressed which I was never before using of the drug. I now have an addiction that I can't beat. I would probably sue them for not warning me about the drugs addictive properties. I think  this drug may help some people. However people have a right to be informed about what they are getting into.,0,24
Quetiapine,"I am using quetiapine 200 MG every day  for about  two years, and I experienced headaches after one year of consumption once or twice a week I guess it was  migraine.  And an increase in sweating.  Should I keep taking my medicine?",6,0
Quetiapine,"<b>Seroquel (quetiapine):</b>			 I was prescribed Seroquel for PTSD. Never again. 25 mg, I had the worst panic attack if my life, I could barely walk, but I was so scared I kept trying to run around. It was horrible. I went absolutely crazy then passed out hard. Not my kind of medication. My mother inlaw takes 250 mg a day for schizophrenia, she has for six months now,  so far it is not helping her delusions, hallucinations, paranoia. She was told to take it at supper time and seemed drunk and sedated all evening. She now takes it at bed time but it is not helping her. :(",0,29
Quetiapine,"<b>Seroquel (quetiapine):</b>			 I've been prescribed seraquel now for roughly a year and the side effects are soooooo nasty I wouldn't recommend it at all,the main thing that attacks me relentlessly is the tickles under the skin in the legs and I'm probably keeping the neighbors awake cos Iv gotta keep stretching my legs and wriggling in bed to calm down the relentless torment that comes back maybe every 5/10 seconds for roughly 5/8hrs most nights,I've also got to the point where it feels like I'm going to swallow my tongue for hours on end and I wander if I'm gonna be alive the next day as well,I get to the point where I'm nearly asleep and self resuscitate with a jolt of adrenaline in my heart and a deep breath like I nearly drowned and nearly have a heart attack,it's NASTY",0,20
